groupId,artifactId
com.github.kinguinltdhk,leadership-consul
fish.payara.server.internal.admingui,eventbus-notifier-console-plugin-l10n
org.apache.camel.quarkus,camel-quarkus-influxdb-deployment
org.aksw.rdfunit,rdfunit-commons
org.apache.eagle,eagle-jpm-util
org.jboss.as,jboss-as-arquillian-container-managed
org.unidal.webres,WebResServer
com.strongkey,FIDO2JWTVerify
org.nuxeo.ecm.platform,nuxeo-platform-login-shibboleth-jsf
org.openjfx,javafx-swing
org.joda,joda-beans
com.opentable.components,otj-pg-embedded
hu.advancedweb,scott
org.apache.hive.shims,hive-shims-0.23
gov.nist.math,jama
org.apache.camel,camel-log
io.quarkus,quarkus-amazon-sns-deployment
org.freehep,freehep-graphicsio
org.geoserver.community,gs-sec-oauth2-github
net.tomp2p,tomp2p-nat
com.alipay.sofa,registry-common-util
eu.europa.ec.joinup.sd-dss,dss-signature-soap-client
net.sourceforge.owlapi.owllink,owllink
org.languagetool,language-nl
org.apache.camel.quarkus,camel-quarkus-jgroups-deployment
com.example.errors,error-server
us.fatehi,schemacrawler-sapiq
io.trino,trino-thrift-testing-server
org.apache.camel,camel-debezium-common
org.utgenome.thirdparty,picard
org.mobicents.arquillian.container,mss-arquillian-container-api
com.taobao,taobao-sdk-java-auto
io.gomint,gomint-server
io.sarl,io.sarl.api.naming
com.dtstack.flinkx,flinkx-connector-kudu
org.camunda.bpm,camunda-engine-rest-openapi
io.atlasmap,atlas-xml-model
org.apache.dolphinscheduler,dolphinscheduler-dao
org.apache.ambari,ambari-server
org.apache.logging.log4j,log4j-appserver
com.oracle.labs.olcut,olcut-config-json
io.ratpack,ratpack-hikari
com.thinkbiganalytics.kylo,kylo-catalog-credential-api
org.apache.james,james-server-data-jmap
org.cleartk,cleartk-token
org.springframework.cloud,spring-cloud-stream-test-support-internal
org.jboss.jbossas,jboss-as-tomcat
com.google.guava,listenablefuture
cn.edu.hfut.dmic.webcollector,WebCollector
com.alphacephei,vosk
org.restcomm,restcomm-connect.mscontrol.mms
io.repseq,repseqio
org.apache.dolphinscheduler,dolphinscheduler-alert-wechat
com.yahoo.vespa,vespa-athenz
org.sakaiproject,sakai-usermembership-api
de.tudarmstadt.ukp.clarin.webanno,webanno-api-formats
com.hubspot,SingularityUI
org.odpi.egeria,repository-services-apis
uk.gov.dstl.baleen,baleen-jobs
org.netbeans.api,org-netbeans-modules-editor-document
org.geoserver.extension,gs-mapml
com.oracle.labs.olcut,olcut-core
se.llbit,jo-nbt
org.aoju,bus-mapper
org.javalite,javalite-async
com.jfinal,jetty-server
ar.com.fdvs,DynamicJasper-core-fonts
org.openhab.addons.bundles,org.openhab.binding.airquality
org.liquibase,liquibase-extension-testing
io.papermc.paper,paper-api
org.springframework,spring-ibatis
com.snowcattle.game,game-core
org.demo,spring-oauth2-tests-common
io.sarl,io.sarl.sarldoc
org.geotools,gt-csv
org.odpi.egeria,search-integrator-server
org.kie.kogito,kogito-addons-quarkus-messaging-deployment
org.springframework.plugin,spring-plugin-core
com.hccake,ballcat-spring-boot-starter-websocket
org.wildfly,wildfly-security
org.wicketTutorial,CustomFolder4MarkupExample
org.nuxeo.utils,nuxeo-target-platforms-jsf
jakarta.resource,jakarta.resource-api
org.wicketTutorial,BasicAuthenticationExample
com.willwinder,ugs-platform-plugin-setup-wizard
com.github.brainlag,nsq-client
org.nutz,nutzboot-starter-urule
org.openhab.binding,org.openhab.binding.benqprojector
org.apache.plc4x,plc4j-transport-serial
com.vmware.admiral,admiral-request
com.googlecode.wicket-jquery-ui,wicket-jquery-ui-calendar
org.xwiki.platform,xwiki-platform-store-serialization
org.openrefine.dependencies.wdtk,wdtk-util
org.apache.hop,hop-plugins-misc-passwords
org.hotswapagent,hotswap-agent-wicket-plugin
org.nd4j,jackson
org.nutz,nutzboot-starter-freemarker
io.github.swagger2markup,swagger2markup-spring-restdocs-ext
io.thorntail,datasources
org.apache.wicket,wicket-cdi
org.geotools,gt-metadata
org.kurento,kurento-room-sdk
org.wikidata.query.rdf,common
net.arnx,jsonic
com.navercorp.pinpoint,pinpoint-rxjava-plugin
org.apache.omid,omid-timestamp-storage-hbase1.x
org.hibernate,hibernate-tools
org.geoserver.community,gs-web-dggs
org.apache.rocketmq,rocketmq-broker
net.didion.jwnl,jwnl
org.languagetool,language-zh
org.gephi,io-exporter-plugin
org.mayocat.platform,mayocat-platform-entity-default
org.apache.camel.quarkus,camel-quarkus-snmp-deployment
org.apache.tomee,tck-common
com.creditease.moniter,com.creditease.uav.messaging
com.databricks,spark-csv_2.10
org.apache.knox,gateway-util-launcher
fish.payara.server.internal.payara-appserver-modules,hazelcast-eclipselink-coordination
org.openhab.addons.bundles,org.openhab.binding.haassohnpelletstove
com.cloudera.cdk,cdk-morphlines-solr-cell
com.databricks,spark-csv_2.11
org.springframework.cloud,spring-cloud-starter-netflix-hystrix-dashboard
com.yiqiniu.easytrans.demos,interfacecallnozk-wallet-service
com.mmnaseri.cs,cs-clrs
org.moxiegroup.gwt,highcharts
com.thinkbiganalytics.kylo,kylo-nifi-provenance-model
io.opentelemetry,opentelemetry-exporter-zipkin
org.openidentityplatform.opendj,opendj-grizzly
org.lucee,jzlib
org.xujin.moss,moss-client-2.x
org.languagetool,language-uk
ca.uhn.hapi.fhir,hapi-fhir-jpaserver-base
org.sakaiproject,sakai-rwiki-model
io.quarkus,quarkus-spring-data-rest-api
org.openhab.addons.bundles,org.openhab.binding.omnikinverter
org.apache.directory.jdbm,apacheds-jdbm1
org.apache.nifi.registry,nifi-registry-toolkit-persistence
org.apache.directory.jdbm,apacheds-jdbm2
org.xwiki.platform,xwiki-platform-edit-test-pageobjects
org.raml,yagi
org.apache.maven,maven-model
org.openjdk.jmc,org.openjdk.jmc.feature.flightrecorder
com.hccake,ballcat-i18n-biz
org.apache.camel.quarkus,camel-quarkus-kafka
org.opens,contrast-finder-impl
org.ta4j,ta4j-core
com.google.api.grpc,googleapis-common-protos
org.webjars.npm,coreui__icons
org.javaee7.wildfly.samples,utils
org.apache.nifi.minifi,minifi-framework-api
io.pkts,pkts-buffers
io.smallrye.stork,smallrye-stork-api
org.languagetool,language-tl
org.fakereplace,fakereplace-file-watcher
org.apache.hadoop,hadoop-nfs
org.wildfly.security,wildfly-elytron-sasl-entity
org.languagetool,language-ta
org.apache.camel.quarkus,camel-quarkus-mongodb
de.tr7zw,item-nbt-api-plugin
com.gentics.mesh.plugin,common
com.zuoxiaolong,niubi-job-sample-spring
org.openhab.addons.bundles,org.openhab.binding.dwdpollenflug
org.pitest,pitest-entry
io.jpress,module-article-service-provider
org.jeecgframework,jeewx-api
net.sf.jung,jung-graph-impl
org.arquillian.cube,arquillian-cube-docker-junit-rule
edu.gmu.eclab,omolandCAData
org.apache.commons,commons-numbers-gamma
org.sonarsource.sslr,sslr-testing-harness
org.aksw.sparqlify,obda-api-bundle
io.swagger.core.v3,swagger-core
org.togglz,togglz-benchmarks
org.openhab.core.bundles,org.openhab.core.io.rest.swagger
io.dekorate,servicebinding-annotations
org.incode.module.fixturesupport,incode-module-fixturesupport-dom
org.xwiki.platform,xwiki-platform-tool-foxwiki-core
net.jangaroo,jangaroo-compiler
org.apache.atlas,atlas-server-api
org.apache.hop,hop-transform-closure
org.apache.camel.quarkus,camel-quarkus-paho-mqtt5
org.apache.stratos,org.apache.stratos.cli
org.glassfish.jersey.security,oauth1-server
org.gluu,oxtrust-model
org.eobjects.datacleaner,DataCleaner-pattern-finder
top.zrbcool,pepper-metrics-servlet
com.github.binarywang,wx-java-mp-spring-boot-starter
org.wso2.carbon,org.wso2.carbon.tomcat
org.openhab.addons.bundles,org.openhab.binding.luxtronikheatpump
com.diboot,diboot-iam-spring-boot-starter
org.codelibs.elasticsearch.module,reindex
org.thingsboard,rest-client
com.mqttsnet,thinglinks-api-system
org.kie,kie-pmml-dependencies
org.jogamp.jogl,jogl-all-natives-linux-amd64
com.ctrip.soa.caravan,caravan-ctrip
com.blazebit,blaze-persistence-testsuite-base-jpa
cn.wildfirechat,sdk
org.osgi,org.osgi.service.blueprint
ddf.platform.country,platform-country-converter-api
org.nuxeo.runtime,nuxeo-javaagent-bridge
org.apache.jena,jena-dboe-storage
org.openjdk.jmc,org.openjdk.jmc.joverflow
org.apache.camel,camel-core-xml
org.apache.flink,flink-shaded-hadoop-2
org.nuxeo.ecm.platform,nuxeo-platform-relations-core-listener
com.ibatis,ibatis2-common
org.openehealth.ipf.gazelle,ipf-gazelle-validation-profiles-pcd
de.saxsys.mvvmfx,helloworld
org.eclipse.vorto,mapping-serializer
org.webjars.bower,popper.js
net.sourceforge.lept4j,lept4j
org.eclipse.hawkbit,hawkbit-boot-starter-ddi-api
io.onedev,server-plugin-report-jacoco
org.eclipse.jdt,core
org.openhab.addons.bundles,org.openhab.binding.bluetooth.blukii
org.apache.camel,camel-xchange
org.apache.jackrabbit,jackrabbit-bc-base
io.hops.hopsworks,hopsworks-rest-utils
org.kie.kogito,kogito-addons-quarkus-cloudevents
com.thinkbiganalytics.kylo,kylo-file-metadata-core
org.jvnet.jaxb2.maven2,maven-jaxb2-plugin
com.amazonaws,elasticache-java-cluster-client
com.expediagroup.beans,bull-converter
org.apache.usergrid,collection
com.amazonaws,aws-java-sdk-honeycode
org.jsondoc,jsondoc-core
org.krakenapps,kraken-pcap
org.apache.sshd,sshd-pam
com.amazonaws,aws-java-sdk-kinesisanalyticsv2
org.apache.eagle,eagle-security-common
com.elmakers.mine.bukkit.compatibility,CompatibilityLib-common
com.vividsolutions,jts
org.sakaiproject.portal,sakai-portal-api
org.springframework.cloud,spring-cloud-skipper
org.rhq,rhq-core-util
org.knowm.xchange,xchange-blockchain
org.opensaml,opensaml-soap-impl
org.nuxeo.web.ui,nuxeo-jsf-to-web-ui
cn.taroco,taroco-redis-spring-boot-starter
org.forgerock.ce.openam,openam-dtd-schema
org.jboss.weld.servlet,weld-servlet-test-base
org.activiti,activiti-bpmn-layout
org.apache.hbase,hbase-balancer
com.webank.wedatasphere.linkis,linkis-computation-orchestrator
ai.api.libai.web,libai-web-servlet
org.sonarsource.sonarqube,sonar-plugin-api
org.apache.asterix,asterix-metadata
org.apache.tomcat,servlet-api
org.apache.maven.shared,maven-repository-builder
one.microstream,microstream-storage-embedded
io.swagger,swagger-rest
org.openhab.core.bundles,org.openhab.core.config.discovery.mdns
org.mapstruct.itest,itest-faultyAstModifyingProcessor-generator
org.apache.shenyu,shenyu-plugin-oauth2
org.mobicents.commons,commons
org.nuxeo.ecm.platform,nuxeo-platform-comment-core
com.devskiller.friendly-id,friendly-id-jackson-datatype
org.xujin.moss,moss-client-1.x
co.stateful,java-sdk
com.jfirer,jfireEl
com.networknt,dump
com.offbynull.coroutines,user
org.infinispan,infinispan-tools
org.jboss.errai,errai-client-local-class-hider
org.apache.hive,hive-llap-tez
com.devexperts.aprof,core
com.qcadoo.mes,mes-plugins-operation-cost-calculations
org.apache.camel.quarkus,camel-quarkus-kubernetes
org.springframework.social,spring-social-facebook-web
io.dropwizard,dropwizard-metrics-graphite
gov.nsa.datawave.microservice,type-utils
org.osgi,org.osgi.service.jaxrs
org.wso2.carbon.analytics-common,org.wso2.carbon.event.template.manager.stub
org.jclouds.driver,jclouds-joda
org.seleniumhq.webdriver,webdriver-htmlunit
org.apache.shenyu,shenyu-client-tars
com.coding,common
org.apache.nifi,nifi-smb-processors
org.finra.herd,herd-core
com.google.apis,google-api-services-fusiontables
com.alipay.sdk,alipay-sdk-java
org.apache.syncope.core.am,syncope-core-am-rest-cxf
org.apache.camel,camel-jasypt
org.springframework.batch,spring-batch-core
com.octoperf.kraken,security-authentication-impersonate
net.javacrumbs.json-unit,json-unit
org.reficio,test.bundle
org.apache.knox,gateway-provider-identity-assertion-regex
com.github.bluejoe2008,elfinder-servlet-2
org.flowable,flowable-content-spring-configurator
org.apache.james,james-server-onami
org.jboss.weld.module,weld-web
org.glassfish.main.common,mejb
org.glassfish.tyrus,tyrus-container-grizzly
org.wso2.carbon.analytics-common,org.wso2.carbon.databridge.commons.binary
org.openhab.addons.bundles,org.openhab.binding.netatmo
de.biomedical-imaging.ij,ij_blob
info.archinnov,achilles-common
org.wso2.carbon.identity.governance,org.wso2.carbon.identity.api.user.governance
io.mycat,va
io.apicurio,apicurio-registry-utils-converter
org.wso2.carbon.apimgt,org.wso2.carbon.apimgt.authenticator.oidc
com.facebook.airlift,jmx-http
org.wso2.orbit.com.esotericsoftware.kryo,kryo
net.sf.flexjson,flexjson
fish.payara.server.internal.admin,appserver-cli
org.awaitility,awaitility-groovy
com.github.odiszapc,nginxparser
org.apache.commons,commons-rng-core
com.thinkbiganalytics.kylo,kylo-ui-annotation-rest-model
net.sf.phat,sphinx4-data
org.carlspring.strongbox,strongbox-client
org.jboss.windup.graph.frames,frames-tp3
com.google.crypto.tink,tink
org.dromara,hmily-repository-redis
org.eclipse.emf,org.eclipse.emf.ecore.xmi
org.apache.shardingsphere,shardingsphere-jdbc-spring-boot-starter-infra
com.crossoverJie,SSM-TRACE-FILTER
com.jfinal,jfinal-undertow
org.mule.connectors,mule-db-connector
org.gephi,visualization-api
org.chboston.cnlp,libsvm-java-kernel
mockobjects,mockobjects-jdk1.4-j2ee1.3
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.mecab-model-tagger-jp-bin-linux-x86_64
org.apache.hive.shims,hive-shims-scheduler
org.activiti,activiti-spring-boot-starter-actuator
gov.nsa.datawave.webservices,datawave-ws-common-util
org.wso2.carbon.mediation,org.wso2.carbon.mediator.bridge
org.kframework.kale,kale_2.12
de.learnlib,learnlib-adt
org.apache.maven.shared,maven-osgi
org.wicketstuff,modalx
org.geotools,gt-netcdf
org.osgi,osgi_R4_compendium
ws.ament.hammock,security-spi
com.sdl,odata_parser
org.jenkins-ci.plugins,promoted-builds
org.apache.solr,solr-langid
software.amazon.awssdk,grafana
org.jberet,jberet-vertx-cluster
org.eclipse.kapua,kapua-simulator-kura
com.google.cloud,google-cloud-translate
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-ar-sr
io.protostuff,protostuff-runtime-view
org.flowable,flowable-dmn-rest
com.github.lybgeek,springboot-feign-api
org.mrgeo,mrgeo-mapalgebra-terrain
org.dayatang.dddlib,dddlib-ioc-spring
joda-time,joda-time-jsptags
slash.navigation,route-converter-cmdline
io.opencensus,opencensus-exporter-trace-zipkin
com.github.dasniko,testcontainers-keycloak
org.wicketstuff,wicketstuff-mbeanview
org.kie.kogito,kogito-api-incubation-application
org.jboss.windup.reporting,windup-reporting-api
org.springframework.cloud,spring-cloud-loadbalancer
org.openjdk.jmc,org.openjdk.jmc.feature.license
org.wso2.carbon.identity.governance,org.wso2.carbon.identity.governance.server.feature
com.github.raymanrt,orientqb
org.apache.gora,gora-tutorial
org.xwiki.platform,xwiki-platform-legacy-observation
com.google.android.gms,play-services-analytics
qunar.tc.bistoury,bistoury-agent-task
io.cdap.cdap,cdap-operational-stats-core
com.speedment.jpastreamer,interopoptimizer
net.masterthought,maven-cucumber-reporting
ch.cyberduck,manta
com.hortonworks.streamline,common
com.squareup,fest-android
com.manydesigns,portofino-jersey
org.apache.flink,flink-tests
cloud.piranha.resource,piranha-resource-shrinkwrap
com.graphicsfuzz,server-thrift-gen
io.projectreactor.spring,reactor-spring-context
org.apache.shenyu,shenyu-plugin-monitor
com.webank.wedatasphere.linkis,linkis-engineconn-linux-launch
org.apache.hop,hop-transform-filemetadata
org.apache.nifi,nifi-hashicorp-vault-parameter-value-provider
org.quickperf,quick-perf-jvm-core
org.nuxeo.multi.tenant,nuxeo-multi-tenant-core
io.fabric8,openshift-model-storageversionmigrator
io.confluent,kafka-connect-storage-wal
io.quarkus,quarkus-spring-cloud-config-client
com.azure.spring,azure-spring-integration-core
org.hisp.dhis,dhis-service-mapping
qunar.tc.qtracer,qtracer-instrument-lib
org.apache.jclouds.driver,jclouds-bouncycastle
com.yahoo.vespa,vespa-feed-client-api
org.apache.gossip,gossip-transport-udp
gg.jte,jte-runtime-cp-test
io.activej,activej-launchers-rpc
io.playn,playn-android
org.mortbay.jetty,jetty-management
com.facebook.presto.hive,hive-apache-jdbc
org.apache.knox,gateway-provider-rewrite-func-inbound-query-param
com.networknt,body
org.teavm,teavm-eclipse-m2e-feature
com.linecorp.armeria,armeria-grpc
com.blazebit,blaze-persistence-integration-datanucleus
io.quarkus,quarkus-container-image-util
org.apache.olingo,odata-commons-core
com.alipay.sofa,sofa-tracer-kafkamq-plugin
org.sakaiproject.edu-services.scoringservice,scoring-service-impl
com.octoperf.kraken,analysis-influxdb-client-api
org.assertj,assertj-core-java8
io.helidon.lra,helidon-lra-coordinator-server
org.opendaylight.controller,cds-access-api
io.confluent.ksql,ksqldb-functional-tests
com.consol.citrus,citrus-kubernetes
org.mayocat.shop,mayocat-shop-customer-internal
com.helger,jcodemodel
org.apache.phoenix,phoenix-server-hbase-2.1
org.graphfoundation.ongdb,ongdb-shell
org.apache.phoenix,phoenix-server-hbase-2.4
org.springframework.boot,spring-boot-autoconfigure-processor
org.apache.phoenix,phoenix-server-hbase-2.2
org.apache.phoenix,phoenix-server-hbase-2.3
com.zeroc,icebox
org.geotools,gt-geopkg
org.apache.tomee.maven,maven-util
org.broadleafcommerce,broadleaf-admin-module
io.restx,restx-specs-admin
com.yiqiniu.easytrans,easytrans-core
io.spring.javaformat,spring-javaformat-formatter-eclipse-rewriter
org.kaazing,gateway.service.amqp
org.apache.skywalking,storage-elasticsearch-plugin
com.networknt,codegen-fwk
io.hops,hadoop-yarn-registry
io.zipkin.dependencies,zipkin-dependencies-elasticsearch
com.hccake,ballcat-common-redis
net.sourceforge.serp,serp
org.mortbay.jetty.alpn,alpn-boot
com.cxytiandi,kitty-config-nacos
org.apache.nifi,nifi-evtx-processors
com.networknt,eventuate-todo-e2etest
org.mongodb,mongodb-driver-core
software.amazon.awssdk,cloudwatch-metric-publisher
io.cattle,cattle-hazelcast-eventing
org.ops4j.pax.web.samples,limit-post-config-fragment-tomcat
com.vaadin.external.flute,flute
org.apache.dubbo,dubbo-remoting-netty4
net.citizensnpcs,citizensapi
org.languagetool,languagetool-server
io.seata,seata-dubbo
org.hibernate.search,hibernate-search-engine
org.nutz,nutz-integration-rabbitmq
fish.payara.server.internal.admin,rest-client
com.hazelcast.samples.nearcache,fraud-detection-client-common
org.apache.camel,camel-lzf
com.vladsch.flexmark,flexmark-docx-converter
io.hops,hadoop-yarn-server-resourcemanager
org.lappsgrid,client
org.jetbrains.kotlin,kotlin-maven-noarg
au.com.mineauz,Minigames
org.apache.jclouds.api,rackspace-cloudloadbalancers
io.buji,buji-pac4j
org.apache.isis.viewer,isis-viewer-restfulobjects-jaxrsresteasy4
software.amazon.awssdk,ecrpublic
