packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
pitt.search.semanticvectors,VectorStoreReaderLuceneTest,testMultipleOpensForRead,junit:junit,Testing Frameworks,"testing,junit",1,3,0.33
pitt.search.semanticvectors.integrationtests,PSITest,testBuildAndSearchRealPSIIndex,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
pitt.search.semanticvectors.orthography,NumberRepresentationTest,testBinaryVectorsChangeGradually,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
pitt.search.semanticvectors,LuceneUtils,getGlobalTermWeightFromString,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
pitt.search.semanticvectors,ESP,processPredicationDocument,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",12,15,0.8
pitt.search.semanticvectors,ESP,processPredicationDocument,pitt.search:semanticvectors,"",search,3,15,0.2
pitt.search.semanticvectors,ESPperm,processPredicationDocument,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",12,15,0.8
pitt.search.semanticvectors,ESPperm,processPredicationDocument,pitt.search:semanticvectors,"",search,3,15,0.2
pitt.search.semanticvectors,VectorStoreReaderLucene,closeIndexInput,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
pitt.search.semanticvectors,VectorStoreReaderLucene,readHeadersFromIndexInput,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
pitt.search.semanticvectors.utils,StatUtilsTest,testGetVariance,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
pitt.search.semanticvectors.integrationtests,PSITest,testBuildAndSearchBinaryPSIIndex,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
pitt.search.semanticvectors.vectors,VectorUtilsTest,testOrthogonalizeVectors,junit:junit,Testing Frameworks,"testing,junit",8,8,1.0
pitt.search.semanticvectors.vectors,ComplexVectorTest,"",junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
pitt.search.semanticvectors,CompoundVectorBuilderTest,"",junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
pitt.search.lucene,IndexFilePositions,main,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,18,0.06
