packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
com.vmware.xenon.services.samples,TestSampleContinuousQueryWatchService,testSampleWatchService,junit:junit,Testing Frameworks,"testing,junit",1,89,0.01
com.vmware.xenon.services.samples,TestSampleContinuousQueryWatchService,testSampleWatchService,com.vmware.xenon:xenon-common,"","",88,89,0.99
example.group,EmployeeServiceTest,cleanup,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.common,TestServiceHost,serviceStopDueToMemoryPressure,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.vmware.xenon.common,TestUriUtils,extendQueryPageLinkWithQuery,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.common.http.netty,NettyHttpServiceClientChannelPoolsTest,testDefaultConnectionLimit,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.common.http.netty,NettyHttpServiceClientTest,getHeaders,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",3,3,1.0
com.vmware.xenon.common.jwt,TestSigner,"",com.google.code.gson:gson,JSON Libraries,"google,json",32,32,1.0
com.vmware.xenon.services.common,TestFieldInfoCache,makeFieldInfo,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,6,1.0
com.vmware.xenon.services.samples,FsmTaskService,createFactory,com.vmware.xenon:xenon-common,"","",3,3,1.0
com.vmware.xenon.workshop,TaskDemoService,handlePatch,com.vmware.xenon:xenon-common,"","",19,19,1.0
com.vmware.xenon.common,TestLocalizableValidationException,returnsLocalizedServiceResponseTestWithInnerOperation,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.vmware.xenon.common,TestServiceDocument,testEqualsMergeNonEmptySource,junit:junit,Testing Frameworks,"testing,junit",9,9,1.0
com.vmware.xenon.common,TestServiceDocument,testMapMerge,junit:junit,Testing Frameworks,"testing,junit",23,23,1.0
com.vmware.xenon.common,TestUtils,testServiceProvidedUiPathEmpty,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.vmware.xenon.common.http.netty,NettyHttp2Test,verifyPerHostPendingRequestLimit,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common.http.netty,NettyHttpServiceClientTest,"",junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common.serialization,JsonMapper,hashJson,com.google.code.gson:gson,JSON Libraries,"google,json",2,2,1.0
com.vmware.xenon.common.serialization,ZonedDateTimeSerializer,write,com.esotericsoftware:kryo-shaded,"","",4,4,1.0
com.vmware.xenon.services.common,TestMigrationTaskService,successMigrateWithSourceUrisAndDestinationUris,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.vmware.xenon.services.common,TestODataQueryService,testNumericEqQuery,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
com.vmware.xenon.services.samples,TestSampleHost,testState,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
com.vmware.xenon.workshop,DemoStatelessService,handlePatch,com.vmware.xenon:xenon-common,"","",6,6,1.0
com.vmware.xenon.workshop,TaskDemoService,initializePatchState,com.vmware.xenon:xenon-common,"","",5,5,1.0
com.vmware.xenon.common,TestDeferredResult,testHandle,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
com.vmware.xenon.common,TestRoundRobinOperationQueue,offerAndPollMultipleKeys,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
com.vmware.xenon.common,TestServiceDocument,testNestedPodosAreAssignedKinds,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
com.vmware.xenon.common.http.netty,NettyHttpServiceClientTest,throughputGetRemote,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,LuceneQueryConverter,convertToLuceneType,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",16,16,1.0
com.vmware.xenon.services.common,QueryPageService,handleQueryCompletion,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.vmware.xenon.services.common,TestMigrationTaskService,successMigrateImmutableDocuments,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.vmware.xenon.services.common,TestQueryTaskService,getNextPageLinks,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.services.common.authn,TestBasicAuthenticationService,clearSystemProperties,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.samples,TestSampleSimpleEchoService,prepare,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common,TestGsonConfiguration,testCustomConfigurationParaemeterizedType,com.google.code.gson:gson,JSON Libraries,"google,json",4,6,0.67
com.vmware.xenon.common,TestGsonConfiguration,testCustomConfigurationParaemeterizedType,junit:junit,Testing Frameworks,"testing,junit",2,6,0.33
com.vmware.xenon.common,TestServiceDocument,"",com.google.code.gson:gson,JSON Libraries,"google,json",2,2,1.0
com.vmware.xenon.common,TestUtils,testEncodeGzipResponseBody,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.common.opentracing,InjectMockTracer,after,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common.serialization,TestKryoSerializers,serializeDeserializeDocument,junit:junit,Testing Frameworks,"testing,junit",2,7,0.29
com.vmware.xenon.common.serialization,TestKryoSerializers,serializeDeserializeDocument,com.esotericsoftware:kryo-shaded,"","",5,7,0.71
com.vmware.xenon.services.common,DocumentStoredFieldVisitor,floatField,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.vmware.xenon.services.common,Lucene60FieldInfosFormatWithCache,read,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",53,53,1.0
com.vmware.xenon.services.common,TestGraphQueryTaskService,threeStageTreeGraph,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestLuceneDocumentIndexService,throughputPostWithExpirationLongRunning,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestMigrationTaskService,failOnDestinationNodeFailureBeforeIssuingQuery,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.vmware.xenon.services.common,TestQueryTaskService,paginatedQueriesWithExpirationValidation,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestQueryTaskService,sortTestOnQueryValidationStates,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestTransactionService,testShortTransactions,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.services.common,TestUserGroupService,testFactoryIdempotentPost,junit:junit,Testing Frameworks,"testing,junit",9,9,1.0
com.vmware.xenon.common,QueryResultsProcessor,convert,com.google.code.gson:gson,JSON Libraries,"google,json",1,1,1.0
com.vmware.xenon.common,TestEventStreams,testSimpleLocal,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common,TestQueryResultProcessor,selectedDocumentNull,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.vmware.xenon.common,TestSendWithDeferredResult,testFanOut,junit:junit,Testing Frameworks,"testing,junit",11,11,1.0
com.vmware.xenon.common,TestStatefulService,throughputInMemoryStrictUpdateCheckingServiceRemotePut,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
