packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
zemberek.morphology.analysis,VerbsTest,progressiveDrop,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.normalization,CharacterGraphDecoderTest,check1Distance,junit:junit,Testing Frameworks,"testing,junit",8,8,1.0
zemberek.lm.compression,SmoothLmTest,testTrigramBackoff,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
zemberek.morphology.analysis,NounsTest,family1,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.tokenization,SentenceExtractionComparison,evaluate,com.google.guava:guava,Core Utilities,google,8,8,1.0
zemberek.tokenization,TurkishTokenizer,getTokenIterator,org.antlr:antlr4-runtime,"","compiler,parser,runtime",6,6,1.0
zemberek.core.collections,TrieTest,createitems,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.core.math,DoubleArraysTest,testValidateArraysArgExc,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.corpus,LuceneLemmaFilterTest,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,2,0.5
zemberek.corpus,LuceneLemmaFilterTest,"",org.apache.lucene:lucene-queryparser,"","lucene,apache,index",1,2,0.5
zemberek.tokenization,TurkishTokenizerTest,testInstances,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.io,SimpleTextReaderTest,multilineConstarintTest,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
zemberek.morphology.analysis,PronounsTest,tumuTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.tokenization,TurkishSentenceExtractorTest,shouldExtractSentences1,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.core.collections,IntIntMapTest,putGetCheck,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.io,SimpleTextWriterTest,WriteStringKeepOpenTest,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.core.io,StringsTest,insertFromRightExceptionTest2,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.math,DoubleArraysTest,testSquaredSum,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
zemberek.dependency,ConllTreebankReader,dumpStats,com.google.guava:guava,Core Utilities,google,7,7,1.0
zemberek.morphology.analysis,AnalysisFormatterTest,defaultLexicalFormatterTest,junit:junit,Testing Frameworks,"testing,junit",9,9,1.0
zemberek.morphology.analysis,NounDerivationTest,narrTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.analysis,NounDerivationTest,pastTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.collections,IntFloatMapTest,removeRemovesCorrectly,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.collections,IntValueMapTest,constructorTest2,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
zemberek.morphology.apps,ZemberekNlpScripts,guessRootsWithHeuristics,com.google.guava:guava,Core Utilities,google,9,11,0.82
zemberek.morphology.apps,ZemberekNlpScripts,guessRootsWithHeuristics,junit:junit,Testing Frameworks,"testing,junit",2,11,0.18
zemberek.morphology.lexicon.tr,TurkishDictionaryLoaderTest,referenceTest2,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
zemberek.lm,LmVocabularyTest,toIndexTest,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
zemberek.morphology.analysis,NounDerivationTest,noun2NounIncorrect_1,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.analysis,VerbDerivationTest,adverbDerivation,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.analysis,VerbsTest,future2,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.lexicon.tr,TurkishDictionaryLoaderTest,pronunciation1,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
zemberek.tokenization,TurkishSentenceExtractorTest,shouldExtractSentencesSecondDoesNotEndWithDot,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.core.collections,IntIntMapTest,failsOnInvalidKeys,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.apps.ner,FindNamedEntities,run,com.google.guava:guava,Core Utilities,google,5,5,1.0
zemberek.embedding.fasttext,FastTextTest,quantizationTest,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.langid,ConfusionTest,testContains,com.google.guava:guava,Core Utilities,google,5,5,1.0
zemberek.morphology,TurkishMorphologyFunctionalTests,testUrl2,junit:junit,Testing Frameworks,"testing,junit",8,8,1.0
zemberek.morphology.analysis,InformalTurkishAnalysisTest,progressiveDeformationDrop,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.analysis,PronounsTest,oburkuTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.analysis,StemTransitionsMapBased,addStemTransition,com.google.guava:guava,Core Utilities,google,8,8,1.0
zemberek.morphology.analysis,WordAnalysisSurfaceFormatterTest,testCaseType,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.morphology.generator,WordGeneratorTest,testGeneration3,com.google.guava:guava,Core Utilities,google,2,7,0.29
zemberek.morphology.generator,WordGeneratorTest,testGeneration3,junit:junit,Testing Frameworks,"testing,junit",5,7,0.71
zemberek.normalization,CharacterGraphDecoderTest,performanceTest,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.lm,LmVocabularyTest,emptyVocabularyTest,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
zemberek.morphology,TurkishMorphologyFunctionalTests,testPercent,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
zemberek.morphology.analysis,NounCompoundsTest,expectsResult2,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.analysis,NounDerivationTest,incorrect2,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.analysis,PronounsTest,kendiTest_issues_171_172,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.apps,ZemberekNlpScripts,ambiguousWords,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.morphology.apps,ZemberekNlpScripts,removeWordsFromVocabulary,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.apps.fasttext,FastTextAppBase,trainingProgress,com.google.guava:guava,Core Utilities,google,1,1,1.0
zemberek.core.turkish,TurkishAlphabetTest,equalsIgnoreDiacritics,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.morphology.analysis,AdjectiveDerivationTest,become,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.analysis,InformalTurkishAnalysisTest,futureDeformation2,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.analysis,SpeedTest,testNewsCorpus,com.google.guava:guava,Core Utilities,google,6,8,0.75
zemberek.morphology.analysis,SpeedTest,testNewsCorpus,junit:junit,Testing Frameworks,"testing,junit",2,8,0.25
zemberek.morphology.analysis,VerbDerivationTest,actOf,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.external,DisambiguatorPreprocessor,"",com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology.old_ambiguity,AmbiguityStats,readAll,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.core.math,FloatArraysTest,testNormalizeInPlace,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.core.text,TokenSequence,getGrams,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology.analysis,VerbsTest,reciprocalTest,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.tokenization,TurkishSentenceExtractorTest,shouldReturn0ForEmpty,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.core.collections,UIntValueMapTest,stressTest,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.core.embeddings,MatrixTest,saveLoadTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.io,StringFilters,"",com.google.guava:guava,Core Utilities,google,6,6,1.0
zemberek.tokenization,TurkishTokenizerTest,testAbbreviations,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.tokenization.antlr,CustomLexerATNSimulator,"",org.antlr:antlr4-runtime,"","compiler,parser,runtime",15,15,1.0
zemberek.tokenization.antlr,CustomLexerATNSimulator,addDFAEdge,org.antlr:antlr4-runtime,"","compiler,parser,runtime",12,12,1.0
zemberek.core.io,TestBytes,testToShort,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
zemberek.core.math,FloatArraysTest,addToFirstScaledTest,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
zemberek.corpus,LuceneLemmaFilter,incrementToken,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",11,11,1.0
zemberek.lm,LmVocabularyTest,builderTest,com.google.guava:guava,Core Utilities,google,8,25,0.32
zemberek.lm,LmVocabularyTest,builderTest,junit:junit,Testing Frameworks,"testing,junit",17,25,0.68
zemberek.morphology.analysis.tr,TurkishNumbersTest,testTextToNumber1,junit:junit,Testing Frameworks,"testing,junit",11,11,1.0
zemberek.tokenization.antlr,TurkishLexer,nextToken,org.antlr:antlr4-runtime,"","compiler,parser,runtime",42,42,1.0
zemberek.core.collections,LongBitVectorTest,appendTestInteger,junit:junit,Testing Frameworks,"testing,junit",8,8,1.0
zemberek.core.io,IOs,getReader,com.google.guava:guava,Core Utilities,google,1,1,1.0
zemberek.core.io,SimpleTextWriterTest,before,junit:junit,Testing Frameworks,"testing,junit",1,3,0.33
zemberek.core.io,SimpleTextWriterTest,before,com.google.guava:guava,Core Utilities,google,2,3,0.67
zemberek.langid.train,ModelGenerator,"",com.google.guava:guava,Core Utilities,google,4,4,1.0
zemberek.morphology.analysis,NounDerivationTest,justlikeTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.analysis,VerbsTest,passive1,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.io,StringsTest,testWhiteSpacesToSingleSpace,junit:junit,Testing Frameworks,"testing,junit",11,11,1.0
zemberek.core.text,TextSegmenter,split,com.google.guava:guava,Core Utilities,google,3,3,1.0
