packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
com.browseengine.bobo.sort,SortCollectorImpl,setScorer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
com.browseengine.bobo.api,MultiBoboBrowser,getFieldVal,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.test,BoboTestCase,buildFieldConf,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.util.test,MutableSparseFloatArrayTest,"",junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.browseengine.bobo.util.test,MutableSparseFloatArrayTest,testSpeed,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.browseengine.bobo.search.section,SectionSearchQueryPlan,fetch,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.test,BoboFacetIteratorTest,testDefaultFaccetIterator,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.browseengine.bobo.test,FacetHandlerTest,testNegativeLoadTest,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,10,0.7
com.browseengine.bobo.test,FacetHandlerTest,testNegativeLoadTest,junit:junit,Testing Frameworks,"testing,junit",3,10,0.3
com.browseengine.bobo.api,BoboSubBrowser,browse,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",21,25,0.84
com.browseengine.bobo.api,BoboSubBrowser,browse,log4j:log4j,Logging Frameworks,logging,4,25,0.16
com.browseengine.bobo.query.scoring,FacetTermQuery,extractTerms,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.api,BoboSegmentReader,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,8,0.63
com.browseengine.bobo.api,BoboSegmentReader,"",log4j:log4j,Logging Frameworks,logging,3,8,0.38
com.browseengine.bobo.impl,QueryProducer,convert,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,11,0.09
com.browseengine.bobo.impl,QueryProducer,convert,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,11,0.64
com.browseengine.bobo.impl,QueryProducer,convert,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",3,11,0.27
com.browseengine.bobo.query,ScoreAdjusterQuery,rewrite,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,5,1.0
com.browseengine.bobo.test,FacetNameTest,testFacetNameForSimpleFacetHandler,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,11,0.64
com.browseengine.bobo.test,FacetNameTest,testFacetNameForSimpleFacetHandler,junit:junit,Testing Frameworks,"testing,junit",4,11,0.36
com.browseengine.bobo.util.test,BigSegmentedArrayTest,"",junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
