packageName,className,methodName,apis
edu.cmu.lti.oaqa.flexneuart.cand_providers,TrecRunCandidateProvider,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtrModel1Similarity,computeOverallScore,[net.openhft:koloboke-api-jdk6-7]
edu.cmu.lti.oaqa.flexneuart.letor.external,TextEntryParsed,read,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.apps,BaseProcessingUnit,procQuery,"[com.googlecode.matrix-toolkits-java:mtj,org.apache.commons:commons-math3,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.apps,ExportToNMSLIBSparse,"","[args4j:args4j,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.letor.external,TextEntryRaw,readObject,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.utils,JSONLUtilsTest,test2,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.apps,CollectionSplitterBase,"","[commons-cli:commons-cli,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtrDenseDocEmbedDotProdSimilarity,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.letor.external,WordEntryInfo,setQtyIsSet,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.apps,BaseQueryApp,addLetorOpts,[commons-cli:commons-cli]
edu.cmu.lti.oaqa.flexneuart.giza,GizaFilterAndRecoderTest,testTranTableByIdFlipped,"[junit:junit,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.utils,CompressUtils,bzip2Str,[org.apache.ant:ant]
edu.cmu.lti.oaqa.flexneuart.utils,JSONLUtilsTest,oneDecodeTest,[junit:junit]
ciir.umass.edu.eval,EvaluatorTest,testMART,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtrBM25ClosePairSimilarity,getFeaturesMappedIds,[com.googlecode.matrix-toolkits-java:mtj]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtractorRM3Similarity,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.resources,RestrictedJsonConfig,readConfig,"[com.google.code.gson:gson,commons-io:commons-io]"
edu.cmu.lti.oaqa.nmslib,QueryException,write,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.simil,LCSIntTest,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.apps,ExportTrainCEDRWithScores,writeOneEntryData,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.letor.external,ScoringException,fieldForId,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.nmslib,ReplyEntry,setIdIsSet,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.apps,FilterVocabulary,Usage,[commons-cli:commons-cli]
edu.cmu.lti.oaqa.flexneuart.apps,CreateBitextFromQRELs,"","[args4j:args4j,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.apps,ExportTrainCEDR,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.fwdindx,ForwardIndexBinaryDataDict,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.utils,JSONDataUtils,genJSONIndexEntry,[com.google.code.gson:gson]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtrDenseDocEmbedDotProdSimilarity,getFeaturesMappedIds,[com.googlecode.matrix-toolkits-java:mtj]
edu.cmu.lti.oaqa.flexneuart.letor.external,ScoringException,"",[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.resources,ResourceManager,readFeatureWeights,[com.googlecode.matrix-toolkits-java:mtj]
edu.cmu.lti.oaqa.flexneuart.fwdindx,MapDbBackend,"","[org.mapdb:mapdb,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.resources,RestrictedJsonConfig,getParamNestedConfig,[com.google.code.gson:gson]
edu.cmu.lti.oaqa.flexneuart.simil,LCSTest,LCSWrapperEmbed,"[junit:junit,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.utils,EvalUtils,readTrecResults,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.nmslib,ReplyEntry,toString,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.letor.external,TextEntryParsed,fieldForId,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.cand_providers,IdMapperCandidateProvider,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.cand_providers,IdMapperCandidateProvider,getCandidates,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.apps,AnswerBasedQRELGenerator,"","[args4j:args4j,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.utils,CompressUtils,decomprStr,[commons-io:commons-io]
edu.cmu.lti.oaqa.flexneuart.simil,LCSTest,test1,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.apps,BuildFwdIndexApp,main,"[commons-cli:commons-cli,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.giza,GizaVocabularyFilterStand,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.utils,JSONLUtilsTest,test1,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.apps,ExportCEDRParams,addOptionsDesc,[commons-cli:commons-cli]
edu.cmu.lti.oaqa.flexneuart.resources,ResourceManager,createCandProviders,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.simil,WMDTest,testReps,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.utils,VectorUtils,writeInterleavedInnerProdQueryVectToNMSLIBStream,[com.googlecode.matrix-toolkits-java:mtj]
edu.cmu.lti.oaqa.flexneuart.letor.external,ScoringException,read,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.nmslib,ReplyEntry,writeObject,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.letor,SingleFieldFeatExtractor,warnEmptyQueryField,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.resources,RestrictedJsonConfig,isKeyValCollection,[com.google.code.gson:gson]
edu.cmu.lti.oaqa.flexneuart.apps,FilterVocabulary,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.letor.external,TextEntryRaw,setFieldValue,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.simil_func,BM25CloseUnorderPairSimilQueryNorm,compute,[net.openhft:koloboke-api-jdk6-7]
edu.cmu.lti.oaqa.flexneuart.utils,RandomUtils,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.utils,RandomUtilsTest,testReservoirSample,[junit:junit]
edu.cmu.lti.oaqa.nmslib,ReplyEntry,"",[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.apps,ExportTrainNegSampleWithoutScoresBase,exportQueryTest,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.giza,GizaTranTableReaderAndRecoder,flipTranTable,"[net.openhft:koloboke-api-jdk6-7,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.resources,RestrictedJsonConfig,checkIfPrimitive,[com.google.code.gson:gson]
edu.cmu.lti.oaqa.flexneuart.fwdindx,BackendTest,testLuceneBackend,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.apps,QueryAppImpl,procCustomOptions,[commons-cli:commons-cli]
edu.cmu.lti.oaqa.flexneuart.fwdindx,DocEntryParsedTest,test2,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.fwdindx,LuceneDbBackend,put,[org.apache.lucene:lucene-core]
edu.cmu.lti.oaqa.flexneuart.letor.external,TextEntryParsed,validate,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.apps,GenFeaturesAppImpl,procCustomOptions,[commons-cli:commons-cli]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtrSDMSimilarity,getFeaturesMappedIds,[com.googlecode.matrix-toolkits-java:mtj]
edu.cmu.lti.oaqa.flexneuart.apps,ExportToNMSLIBDenseSparseFusion,"","[args4j:args4j,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.apps,ExportTrainNegSampleWithScoresBase,exportQueryTrain,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.giza,GizaTranTableReaderAndRecoder,getTranProbs,[net.openhft:koloboke-api-jdk6-7]
edu.cmu.lti.oaqa.flexneuart.utils,XmlIteratorTest,test6,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.simil,WMDTest,testWrapper,"[junit:junit,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.apps,AnswerBasedQRELGenerator,save,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.fwdindx,BackendTest,testMapDbBackend,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.fwdindx,ForwardIndexTextInMem,readIndex,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtrWordEmbedSimilarity,getFeaturesMappedIds,"[com.googlecode.matrix-toolkits-java:mtj,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.letor.external,TextEntryParsed,getId,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.apps,CreateBitextFromQRELs,genBitextWholeRaw,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.fwdindx,LuceneDbBackend,size,[org.apache.lucene:lucene-core]
edu.cmu.lti.oaqa.flexneuart.letor.external,TextEntryRaw,"",[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.utils,CompressUtilsTest,doTestBZIP2,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.fwdindx,DocEntryParsedTest,doTestText,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.resources,RestrictedJsonConfig,getParamStr,[com.google.code.gson:gson]
edu.cmu.lti.oaqa.flexneuart.utils,DictNoComments,"",[commons-io:commons-io]
edu.cmu.lti.oaqa.nmslib,ReplyEntry,validate,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.apps,TextXmlIterAndParserApp,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.fwdindx,LuceneDbBackend,getKeyIterator,[org.apache.lucene:lucene-core]
edu.cmu.lti.oaqa.flexneuart.simil,LCSIntTest,test1,[junit:junit]
edu.cmu.lti.oaqa.nmslib,QueryException,read,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.nmslib,ReplyEntry,unsetDist,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtrWordEmbedSimilarity,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.utils,XmlIteratorTest,check,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.apps,ExportTrainNegSampleWithScoresBase,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.cand_providers,NmslibKNNCandidateProvider,"","[com.googlecode.matrix-toolkits-java:mtj,org.apache.thrift:libthrift]"
edu.cmu.lti.oaqa.flexneuart.giza,GizaFilterAndRecoderTest,testWordProbSrcWordFlipped,"[junit:junit,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.utils,JSONDataUtils,"",[com.google.code.gson:gson]
edu.cmu.lti.oaqa.nmslib,QueryException,writeObject,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.nmslib,ReplyEntry,bufferForObj,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.apps,CreateBitextFromQRELs,main,"[args4j:args4j,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.apps,ExportTrainCEDRWithScores,finishOutput,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.giza,GizaTranTableReaderAndRecoder,getTranProb,[net.openhft:koloboke-api-jdk6-7]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtrModel1Similarity,getTopCandWordIds,[net.openhft:koloboke-api-jdk6-7]
edu.cmu.lti.oaqa.nmslib,ReplyEntry,getObj,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.cand_providers,TrecRunCandidateProvider,getCandidates,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.letor.external,WordEntryInfo,hashCode,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.nmslib,ReplyEntry,scheme,[org.apache.thrift:libthrift]
ciir.umass.edu.eval,EvaluatorTest,testRankNet,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.apps,BaseQueryApp,addResourceOpts,[commons-cli:commons-cli]
edu.cmu.lti.oaqa.flexneuart.letor,EmbeddingReaderAndRecoder,"","[net.openhft:koloboke-api-jdk6-7,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.letor.external,TextEntryParsed,setId,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.nmslib,ReplyEntry,isSetDist,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.apps,ExportTrainCEDR,readAddOptions,[commons-cli:commons-cli]
edu.cmu.lti.oaqa.flexneuart.apps,ExportTrainNegSampleWithScoresBase,exportQueryTest,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.letor.external,WordEntryInfo,validate,[org.apache.thrift:libthrift]
ciir.umass.edu.eval,EvaluatorTest,testCAscent,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.apps,ExportTrainNegSampleWithoutScoresBase,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.resources,RestrictedJsonConfig,getParamConfigArray,[com.google.code.gson:gson]
edu.cmu.lti.oaqa.flexneuart.apps,BaseQueryApp,procResults,[com.googlecode.matrix-toolkits-java:mtj]
edu.cmu.lti.oaqa.flexneuart.fwdindx,ForwardIndexBinaryOffsetDict,readIndex,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.letor,SingleFieldFeatExtractor,getFeaturesMappedIds,[com.googlecode.matrix-toolkits-java:mtj]
edu.cmu.lti.oaqa.flexneuart.letor.external,TextEntryParsed,write,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.apps,CreateBitextFromQRELs,genBitextSplitPlain,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtractorExternalApacheThrift,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.fwdindx,ForwardIndexBinaryOffsetDict,"",[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.nmslib,ReplyEntry,isSetId,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.cand_providers,NmslibKNNCandidateProvider,getCandidates,[com.googlecode.matrix-toolkits-java:mtj]
edu.cmu.lti.oaqa.flexneuart.utils,VectorUtils,createInterleavedInnerProdDocFeatureVecBatch,[com.googlecode.matrix-toolkits-java:mtj]
ciir.umass.edu,SimpleTest,testSomething,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.letor.external,TextEntryRaw,getFieldValue,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.resources,RestrictedJsonConfig,getReqParamStr,[com.google.code.gson:gson]
edu.cmu.lti.oaqa.flexneuart.apps,ExportTrainPairs,showUsage,[commons-cli:commons-cli]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtrTFIDFSimilarity,getFeaturesMappedIds,[com.googlecode.matrix-toolkits-java:mtj]
edu.cmu.lti.oaqa.flexneuart.letor.external,TextEntryRaw,setText,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.resources,RestrictedJsonConfig,getReqParamBool,[com.google.code.gson:gson]
edu.cmu.lti.oaqa.flexneuart.utils,CompressUtils,ungzipStr,[commons-io:commons-io]
