packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
com.vmware.xenon.common.opentracing,TracerFactoryTest,junit:junit,Testing Frameworks,"testing,junit",18,30,0.6
com.vmware.xenon.common.opentracing,TracerFactoryTest,io.opentracing.brave:brave-opentracing,Distributed Tracing,"io,tracing,distributed",1,30,0.03
com.vmware.xenon.common.opentracing,TracerFactoryTest,com.uber.jaeger:jaeger-core,Distributed Tracing,"distributed,tracing",1,30,0.03
com.vmware.xenon.examples.classic,EmptyService,com.vmware.xenon:xenon-common,"","",3,3,1.0
com.vmware.xenon.services.common,LuceneCodecWithFixes,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",9,9,1.0
com.vmware.xenon.services.samples,TestSampleContinuousQueryObserverService,junit:junit,Testing Frameworks,"testing,junit",3,47,0.06
com.vmware.xenon.services.samples,TestSampleContinuousQueryObserverService,com.vmware.xenon:xenon-common,"","",44,47,0.94
com.vmware.workshop.labs,Top10BookRankingService,com.vmware.xenon:xenon-common,"","",3,3,1.0
com.vmware.xenon.common,TestODataUtils,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.services.common,TestInterleavedQueries,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
com.vmware.xenon.common.serialization,KryoSerializers,com.esotericsoftware:kryo-shaded,"","",152,152,1.0
com.vmware.xenon.services.common,LuceneQueryConverter,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",108,108,1.0
com.vmware.xenon.services.common,TestUserService,junit:junit,Testing Frameworks,"testing,junit",18,18,1.0
com.vmware.xenon.services.common,ExampleService,com.esotericsoftware:kryo-shaded,"","",1,1,1.0
com.vmware.xenon.common,ServiceDocumentDescription,com.esotericsoftware:kryo-shaded,"","",3,15,0.2
com.vmware.xenon.common,ServiceDocumentDescription,com.google.code.gson:gson,JSON Libraries,"google,json",12,15,0.8
com.vmware.xenon.common.opentracing,TracingScheduledExecutor,io.opentracing:opentracing-api,Distributed Tracing,"io,tracing,api,distributed",4,4,1.0
example.group,EmployeeServiceTest,com.vmware.xenon:xenon-common,"","",112,130,0.86
example.group,EmployeeServiceTest,junit:junit,Testing Frameworks,"testing,junit",18,130,0.14
com.vmware.xenon.common.http.netty,NettyChannelPool,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",74,74,1.0
com.vmware.xenon.common.http.netty,NettyFullHttpRequest,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",52,52,1.0
com.vmware.xenon.services.samples,SampleServiceCustomUiHost,com.vmware.xenon:xenon-common,"","",12,12,1.0
com.vmware.xenon.services.samples,TestBankAccountService,junit:junit,Testing Frameworks,"testing,junit",7,68,0.1
com.vmware.xenon.services.samples,TestBankAccountService,com.vmware.xenon:xenon-common,"","",61,68,0.9
com.vmware.xenon.common,TestUtilityService,junit:junit,Testing Frameworks,"testing,junit",139,139,1.0
com.vmware.xenon.ui,UiService,com.vmware.xenon:xenon-common,"","",25,25,1.0
com.vmware.xenon.workshop,TaskDemoService,com.vmware.xenon:xenon-common,"","",138,138,1.0
com.vmware.xenon.common.config,TestDefaultSource,junit:junit,Testing Frameworks,"testing,junit",22,22,1.0
com.vmware.xenon.workshop,UiDemo,com.vmware.xenon:xenon-common,"","",15,15,1.0
com.vmware.xenon.common.jwt,Header,com.google.code.gson:gson,JSON Libraries,"google,json",3,3,1.0
com.vmware.xenon.common.test,ContainerVerificationHost,com.github.docker-java:docker-java,Docker Clients,"github,container,docker,client",184,184,1.0
com.vmware.xenon.common.http.netty,NettyHttpClientRequestInitializer,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",146,146,1.0
com.vmware.xenon.common.test,RunTestInContainer,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
com.vmware.xenon.common.jwt,TestSigner,com.google.code.gson:gson,JSON Libraries,"google,json",32,36,0.89
com.vmware.xenon.common.jwt,TestSigner,junit:junit,Testing Frameworks,"testing,junit",4,36,0.11
com.vmware.xenonlabs,UpgradeDemoEmployeeServiceTransformService,com.vmware.xenon:xenon-common,"","",23,23,1.0
com.vmware.xenon.services.samples,TestSampleBootstrapService,com.vmware.xenon:xenon-common,"","",11,14,0.79
com.vmware.xenon.services.samples,TestSampleBootstrapService,junit:junit,Testing Frameworks,"testing,junit",3,14,0.21
com.vmware.xenon.common,TestAuthorization,junit:junit,Testing Frameworks,"testing,junit",55,55,1.0
com.vmware.xenon.common.fsm,TestFSMTracker,junit:junit,Testing Frameworks,"testing,junit",9,9,1.0
com.vmware.xenon.services.samples,SampleServiceWithCustomUi,com.vmware.xenon:xenon-common,"","",31,31,1.0
