packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
proj.zoie.dataprovider.jms,TestJMSStreamDataProvider,com.senseidb.zoie:zoie-core,Search Engines,"engine,search",30,48,0.63
proj.zoie.dataprovider.jms,TestJMSStreamDataProvider,junit:junit,Testing Frameworks,"testing,junit",6,48,0.13
proj.zoie.dataprovider.jms,TestJMSStreamDataProvider,org.mockito:mockito-all,Mocking,"mock,mocking,testing",12,48,0.25
proj.zoie.perf.client,StoreQueryHandler,com.senseidb.zoie:zoie-core,Search Engines,"engine,search",8,20,0.4
proj.zoie.perf.client,StoreQueryHandler,it.unimi.dsi:fastutil,Collections,"collections,structures",8,20,0.4
proj.zoie.perf.client,StoreQueryHandler,org.json:json,JSON Libraries,json,4,20,0.2
proj.zoie.impl.indexing.internal,IndexReaderDispenser,log4j:log4j,Logging Frameworks,logging,21,34,0.62
proj.zoie.impl.indexing.internal,IndexReaderDispenser,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",13,34,0.38
proj.zoie.impl.indexing.internal,IndexSignature,log4j:log4j,Logging Frameworks,logging,7,7,1.0
proj.zoie.test,ZoieTestCaseBase,junit:junit,Testing Frameworks,"testing,junit",2,45,0.04
proj.zoie.test,ZoieTestCaseBase,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",19,45,0.42
proj.zoie.test,ZoieTestCaseBase,log4j:log4j,Logging Frameworks,logging,24,45,0.53
