packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
uk.co.flax.luwak.presearcher,MatchAllPresearcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,6,1.0
uk.co.flax.luwak.presearcher,TestPresearcherMatchCollector,junit:junit,Testing Frameworks,"testing,junit",1,23,0.04
uk.co.flax.luwak.presearcher,TestPresearcherMatchCollector,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,23,0.09
uk.co.flax.luwak.presearcher,TestPresearcherMatchCollector,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",20,23,0.87
uk.co.flax.luwak.termextractor.weights,TermWeightNorm,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
uk.co.flax.luwak.util,TestForceNoBulkScoringQuery,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",16,73,0.22
uk.co.flax.luwak.util,TestForceNoBulkScoringQuery,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",55,73,0.75
uk.co.flax.luwak.util,TestForceNoBulkScoringQuery,junit:junit,Testing Frameworks,"testing,junit",2,73,0.03
uk.co.flax.luwak,TestInputDocument,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",21,34,0.62
uk.co.flax.luwak,TestInputDocument,junit:junit,Testing Frameworks,"testing,junit",11,34,0.32
uk.co.flax.luwak,TestInputDocument,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",2,34,0.06
uk.co.flax.luwak.termextractor.treebuilder,BooleanQueryTreeBuilder,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",50,50,1.0
uk.co.flax.luwak.assertions,TokenStreamAssert,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",34,83,0.41
uk.co.flax.luwak.assertions,TokenStreamAssert,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",49,83,0.59
