packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
com.stratio.cassandra.lucene.testsAT.varia,BoundStatementWithSortedKQueryIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",38,54,0.7
com.stratio.cassandra.lucene.testsAT.varia,BoundStatementWithSortedKQueryIT,junit:junit,Testing Frameworks,"testing,junit",16,54,0.3
com.stratio.cassandra.lucene.common,GeoTransformationBufferTest,junit:junit,Testing Frameworks,"testing,junit",13,23,0.57
com.stratio.cassandra.lucene.common,GeoTransformationBufferTest,com.vividsolutions:jts-core,"","",10,23,0.43
com.stratio.cassandra.lucene.search,SearchBuildersTest,junit:junit,Testing Frameworks,"testing,junit",41,41,1.0
com.stratio.cassandra.lucene.testsAT.story,SimpleKeyDataHandlingIT,junit:junit,Testing Frameworks,"testing,junit",9,29,0.31
com.stratio.cassandra.lucene.testsAT.story,SimpleKeyDataHandlingIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",20,29,0.69
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithSkinnyRowsIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",4,12,0.33
com.stratio.cassandra.lucene.testsAT.varia,InOperatorWithSkinnyRowsIT,junit:junit,Testing Frameworks,"testing,junit",8,12,0.67
com.stratio.cassandra.lucene.search.sort,SortField,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.stratio.cassandra.lucene.search.condition,GeoBBoxConditionTest,junit:junit,Testing Frameworks,"testing,junit",40,48,0.83
com.stratio.cassandra.lucene.search.condition,GeoBBoxConditionTest,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,48,0.13
com.stratio.cassandra.lucene.search.condition,GeoBBoxConditionTest,org.apache.lucene:lucene-spatial,"","lucene,spatial,apache,index",2,48,0.04
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BlobMapperValidTypesIndexCreationIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",9,15,0.6
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BlobMapperValidTypesIndexCreationIT,junit:junit,Testing Frameworks,"testing,junit",6,15,0.4
com.stratio.cassandra.lucene.testsAT.varia,RangeTombstoneIT,junit:junit,Testing Frameworks,"testing,junit",15,15,1.0
com.stratio.cassandra.lucene.testsAT.varia,TokenRangeWithWideRowsMultiPartitionIT,junit:junit,Testing Frameworks,"testing,junit",20,20,1.0
com.stratio.cassandra.lucene.search.condition,ConditionTest,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",13,22,0.59
com.stratio.cassandra.lucene.search.condition,ConditionTest,junit:junit,Testing Frameworks,"testing,junit",9,22,0.41
com.stratio.cassandra.lucene.testsAT.story,MultipleKeyDataHandlingIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",20,29,0.69
com.stratio.cassandra.lucene.testsAT.story,MultipleKeyDataHandlingIT,junit:junit,Testing Frameworks,"testing,junit",9,29,0.31
com.stratio.cassandra.lucene.schema,SchemaAnalyzer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",18,18,1.0
com.stratio.cassandra.lucene.testsAT.ttl,SelectTotalExpiredTTLWideRowsIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",5,10,0.5
com.stratio.cassandra.lucene.testsAT.ttl,SelectTotalExpiredTTLWideRowsIT,junit:junit,Testing Frameworks,"testing,junit",5,10,0.5
com.stratio.cassandra.lucene.search.sort,GeoDistanceSortField,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,5,0.2
com.stratio.cassandra.lucene.search.sort,GeoDistanceSortField,org.apache.lucene:lucene-spatial,"","lucene,spatial,apache,index",4,5,0.8
com.stratio.cassandra.lucene.common,JsonSerializer,com.fasterxml.jackson.core:jackson-core,JSON Libraries,json,6,29,0.21
com.stratio.cassandra.lucene.common,JsonSerializer,com.fasterxml.jackson.core:jackson-databind,JSON Libraries,"binding,json",23,29,0.79
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,com.datastax.cassandra:cassandra-driver-core,Cassandra Clients,"database,cassandra,driver,client",2,294,0.01
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,junit:junit,Testing Frameworks,"testing,junit",73,294,0.25
com.stratio.cassandra.lucene.testsAT.search,RangeSearchIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",219,294,0.74
com.stratio.cassandra.lucene.testsAT.partitioning,PartitioningOnColumnIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",6,9,0.67
com.stratio.cassandra.lucene.testsAT.partitioning,PartitioningOnColumnIT,junit:junit,Testing Frameworks,"testing,junit",3,9,0.33
com.stratio.cassandra.lucene.testsAT.util,CassandraUtilsSelect,junit:junit,Testing Frameworks,"testing,junit",3,99,0.03
com.stratio.cassandra.lucene.testsAT.util,CassandraUtilsSelect,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",38,99,0.38
com.stratio.cassandra.lucene.testsAT.util,CassandraUtilsSelect,com.datastax.cassandra:cassandra-driver-core,Cassandra Clients,"database,cassandra,driver,client",58,99,0.59
com.stratio.cassandra.lucene.schema.analysis,ClasspathAnalyzerBuilder,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.stratio.cassandra.lucene.testsAT.deletion,ComposedKeyDataDeletionIT,com.datastax.cassandra:cassandra-driver-core,Cassandra Clients,"database,cassandra,driver,client",34,54,0.63
